spotify_id,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration
0F2Rp11bhMEtedfjoMh90L,2vgrdJcyhalps6kNd15tBW,0.457,0.568,0,-6.186,1,0.0306,0.501,0,0.247,0.561,122.238,,4,153000.0
0F2Rp11bhMEtedfjoMh90L,2IbdyYPajure2owTghKWpF,0.689,0.792,0,-5.79,1,0.0433,0.228,0,0.42,0.851,133.573,,4,142000.0
0F2Rp11bhMEtedfjoMh90L,1fddBV23uv7VeftK5ncHF0,0.555,0.669,2,-7.448,1,0.103,0.196,0,0.781,0.665,108.947,,3,210973.0
0F2Rp11bhMEtedfjoMh90L,0hrCXP9PPKyv7vAEW8gOyD,0.302,0.705,7,-6.052,1,0.0418,0.127,0,0.901,0.265,94.171,,4,223000.0
0F2Rp11bhMEtedfjoMh90L,4aoDoyRhVgrcoxHvqIr0SP,0.559,0.68,9,-5.757,1,0.0823,0.0435,0,0.752,0.597,126.543,,4,202000.0
0F2Rp11bhMEtedfjoMh90L,22DQrdRoG9EdnpiBtDuuzm,0.658,0.695,11,-6.612,0,0.0477,0.0338,4.95e-05,0.0716,0.84,143.075,,4,212000.0
0F2Rp11bhMEtedfjoMh90L,7li5X64OJfh1uq7GYayGce,0.509,0.707,0,-6.464,1,0.0947,0.0699,1.37e-05,0.551,0.556,139.871,,4,208627.0
0F2Rp11bhMEtedfjoMh90L,6Vm5Sgb1dIBNm4wSTJFtHK,0.709,0.799,0,-7.696,1,0.0352,0.402,0,0.0652,0.971,140.972,,4,190827.0
4KDKpEbJdngtouu0fSiNuW,1nb9sZ6w3R7CSxQvgQkvbU,0.386,0.249,2,-16.566,0,0.0371,0.811,0.00222,0.123,0.116,157.744,,4,281679.0
4KDKpEbJdngtouu0fSiNuW,4K7KrkOQVLM9z04ImIfC3l,0.756,0.708,6,-7.645,0,0.0683,0.535,8.74e-05,0.105,0.948,97.988,,4,160293.0
4KDKpEbJdngtouu0fSiNuW,4ndaOtHzv8r0ieesGv0Kmc,0.65,0.259,7,-18.153,0,0.0921,0.73,1.47e-05,0.113,0.126,129.891,,4,223852.0
4KDKpEbJdngtouu0fSiNuW,3KYU8eSOfK2cSt6lLu6fCT,0.757,0.192,0,-13.813,1,0.0331,0.552,0.183,0.127,0.111,114.155,,4,205454.0
4KDKpEbJdngtouu0fSiNuW,11MpD748fRTAZZU6K1JSlL,0.788,0.386,11,-11.718,0,0.193,0.435,0,0.456,0.7,122.013,,4,235400.0
4KDKpEbJdngtouu0fSiNuW,1BvhlVaTW1FMJ3jtFMbdco,0.756,0.299,2,-12.805,1,0.0488,0.479,0.36,0.107,0.505,135.997,,4,303693.0
4KDKpEbJdngtouu0fSiNuW,7d97RLV1SrX7Vh45uhqj9H,0.605,0.145,0,-17.683,1,0.0366,0.627,0.000103,0.301,0.319,98.295,,4,196080.0
4KDKpEbJdngtouu0fSiNuW,7A1LzchRwvIcwVLWtXvKyt,0.606,0.358,9,-13.75,0,0.0276,0.601,0.0718,0.0946,0.103,126.123,,4,268507.0
4KDKpEbJdngtouu0fSiNuW,7GdFrOxOUPXhhGSVXuGfNf,0.716,0.391,5,-8.627,0,0.155,0.34,0.00947,0.122,0.244,76.998,,4,297902.0
4KDKpEbJdngtouu0fSiNuW,7Cnc5GzzxSjuRqvTfAcsKD,0.538,0.213,2,-14.178,1,0.0296,0.468,0.293,0.111,0.247,112.163,,4,236786.0
5Z8jNr8WZoF7FnfHt9UPP4,5cwgqWl1q6bVhJfmmjkydH,0.826,0.635,11,-9.429,1,0.231,0.167,0,0.0987,0.398,100.004,,4,163050.0
5Z8jNr8WZoF7FnfHt9UPP4,3aRXxz36DIWV1isoCnHlVG,0.536,0.63,2,-7.965,1,0.298,0.0696,2.74e-06,0.138,0.139,142.172,,4,271389.0
5Z8jNr8WZoF7FnfHt9UPP4,2HZXLjpxE5xB99nJNa7SvK,0.716,0.385,2,-9.557,1,0.538,0.398,0,0.0761,0.177,99.72,,4,193000.0
5Z8jNr8WZoF7FnfHt9UPP4,63lbjPIKkYVF3LgqHGHSMo,0.527,0.811,2,-5.361,1,0.461,0.379,1.28e-06,0.204,0.345,134.761,,3,156000.0
5Z8jNr8WZoF7FnfHt9UPP4,6xFb3jvCSn8sg0cA4IlegX,0.732,0.354,2,-11.46,1,0.59,0.724,0,0.144,0.231,80.315,,4,158000.0
5Z8jNr8WZoF7FnfHt9UPP4,3Nac6fYLiS5XPz02qxI3Bv,0.816,0.767,6,-2.708,1,0.154,0.0288,0,0.104,0.541,161.08,,4,180373.0
5Z8jNr8WZoF7FnfHt9UPP4,063zQdELXFODsjuMC79B4b,0.842,0.417,7,-10.546,0,0.264,0.555,4.08e-06,0.162,0.403,131.086,,4,191002.0
5Z8jNr8WZoF7FnfHt9UPP4,2ajCH8mhTYPb8CO8I6Boqu,0.727,0.811,2,-4.318,1,0.372,0.649,0.00122,0.0897,0.649,166.03,,3,258795.0
5Z8jNr8WZoF7FnfHt9UPP4,6YIKoEmKLMpxvf7gXtmeFm,0.882,0.689,10,-8.91,0,0.448,0.251,0,0.332,0.535,119.904,,4,226703.0
5Z8jNr8WZoF7FnfHt9UPP4,6pg2nEd3l3QxTqBDm3fjxl,0.596,0.577,1,-6.643,1,0.414,0.198,0,0.0994,0.372,80.124,,4,391200.0
3hqXJzw9ubKNcvVhZV03gQ,1socZZ3Ig4Dsktn7QKI3LL,0.721,0.742,4,-7.707,0,0.135,0.449,0.000431,0.54,0.423,120.938,,4,271240.0
3hqXJzw9ubKNcvVhZV03gQ,5T4JiJuTZiDfokFAzOhDXa,0.726,0.6,0,-8.402,1,0.0394,0.117,0.073,0.111,0.299,125.039,,4,326840.0
3hqXJzw9ubKNcvVhZV03gQ,7deMSy5LN64DjssTTXLg5u,0.639,0.366,9,-10.506,1,0.0327,0.682,0,0.05,0.845,98.595,,4,141947.0
3hqXJzw9ubKNcvVhZV03gQ,50drvg7uSyo6doA7pgQw5z,0.423,0.415,5,-10.627,1,0.0381,0.697,0.000162,0.885,0.114,72.433,,4,249507.0
3hqXJzw9ubKNcvVhZV03gQ,20pa2SY21m9wlVs7knQIft,0.724,0.706,9,-6.334,0,0.0326,0.219,0.00016,0.144,0.432,96.028,,4,232373.0
3hqXJzw9ubKNcvVhZV03gQ,2X4VKHtO2rE0tVr1KAe3aX,0.489,0.381,9,-7.479,0,0.0568,0.229,1.11e-05,0.145,0.527,187.754,,3,214467.0
3hqXJzw9ubKNcvVhZV03gQ,3LN2ZcPz56IF5gnC95IgDh,0.623,0.623,9,-7.839,0,0.0358,0.183,0,0.919,0.638,94.901,,4,191000.0
3hqXJzw9ubKNcvVhZV03gQ,2Sjs9Kb2nKqbDat14bI6al,0.775,0.832,6,-4.488,0,0.0342,0.0193,0.00147,0.0508,0.934,128.007,,4,182707.0
3hqXJzw9ubKNcvVhZV03gQ,79VrBpXubh8ARn0c7JOaQz,0.561,0.624,8,-8.707,1,0.0348,0.388,0.001,0.0918,0.42,136.957,,4,243760.0
3hqXJzw9ubKNcvVhZV03gQ,5nYVk2p7Fw1pCP0Aj4pDoH,0.745,0.789,11,-7.186,0,0.123,0.261,0.056,0.311,0.9,106.017,,4,178360.0
3aVv8IZcgWybOL6NbkCy3z,3X7O7g5NeMPW19n3Wdf7h6,0.765,0.686,11,-4.195,1,0.15,0.0253,0,0.227,0.873,124.978,,4,193613.0
3aVv8IZcgWybOL6NbkCy3z,1COGShSghhUMPEXK9ezTYS,0.762,0.737,8,-6.513,1,0.115,0.281,2.86e-06,0.939,0.83,114.976,,4,228670.0
3aVv8IZcgWybOL6NbkCy3z,3Pkp5Ic0fa6Jgi2aEtcvyB,0.775,0.81,11,-5.373,0,0.186,0.0771,0,0.297,0.538,115.987,,4,204960.0
3aVv8IZcgWybOL6NbkCy3z,08mHWu8hAOgh13wnJ9CsAa,0.684,0.68,0,-6.407,0,0.0825,0.177,0,0.171,0.711,76.093,,4,231480.0
3aVv8IZcgWybOL6NbkCy3z,1KlWhQU1mxp9rq0jujSJKw,0.708,0.695,11,-5.82,0,0.148,0.112,1.57e-06,0.0779,0.681,179.938,,4,178120.0
3aVv8IZcgWybOL6NbkCy3z,1q3z3CRwnIe85hXnMrGCLP,0.624,0.309,9,-13.738,1,0.0616,0.504,0,0.184,0.391,144.139,,4,211293.0
3aVv8IZcgWybOL6NbkCy3z,5mf1IZOxnCBgJEToLqEgni,0.7,0.9,3,-4.879,1,0.0574,0.0963,0,0.353,0.875,124.041,,4,210547.0
3aVv8IZcgWybOL6NbkCy3z,27DlaR1LgIotHRXSdTgXyB,0.794,0.814,1,-4.548,1,0.0957,0.111,0,0.078,0.947,131.129,,4,179298.0
3aVv8IZcgWybOL6NbkCy3z,3MzG9yQ2GOMtckY8YoMsFu,0.693,0.631,10,-6.175,1,0.031,0.0982,0,0.0718,0.822,84.071,,4,241427.0
3aVv8IZcgWybOL6NbkCy3z,5zyNf85X27BqbgWL5rIU8Y,0.752,0.948,11,-4.19,0,0.0822,0.0126,0,0.196,0.763,119.994,,4,182267.0
63zHXtynyEmcpp1tfKtbQD,4Rz8tS7qZxx1AVBow7gNrm,0.787,0.475,5,-9.997,0,0.0441,0.357,0,0.102,0.604,94.231,,4,156013.0
63zHXtynyEmcpp1tfKtbQD,5ksJK4dPtdj4uOUfLYvXDq,0.553,0.76,2,-6.879,1,0.0459,0.000316,2.33e-05,0.297,0.389,169.088,,4,122519.0
63zHXtynyEmcpp1tfKtbQD,0w38bT6y4t0qfAUD3yrCtN,0.627,0.494,4,-10.62,0,0.0767,0.0415,0.29,0.0719,0.461,180.057,,4,313533.0
63zHXtynyEmcpp1tfKtbQD,3M36D3Np2FC4B2Kg4gfrIE,0.835,0.525,8,-10.619,1,0.0358,0.145,0.00431,0.181,0.829,112.003,,4,237667.0
63zHXtynyEmcpp1tfKtbQD,75XzqrB3FghbeNV9l7jrL1,0.65,0.778,11,-9.995,0,0.0502,0.00761,0.648,0.0989,0.718,99.799,,4,367000.0
63zHXtynyEmcpp1tfKtbQD,6h2fwqXoSel9UZCsppEO9S,0.709,0.335,2,-13.41,1,0.153,0.264,0.823,0.117,0.161,141.935,,4,234000.0
63zHXtynyEmcpp1tfKtbQD,1kaqD6R3b440w7hlJnlEcA,0.497,0.874,0,-6.918,1,0.0322,0.00102,5.17e-05,0.153,0.586,140.002,,4,179107.0
63zHXtynyEmcpp1tfKtbQD,4mUaBJQZnFG0nPpGx9bPhW,0.658,0.505,9,-10.474,0,0.0312,0.0112,0.834,0.107,0.412,120.025,,4,248467.0
63zHXtynyEmcpp1tfKtbQD,4Lj5Ykhlcotlfx1NbHDzZg,0.728,0.538,11,-11.053,0,0.0319,0.211,0.124,0.0952,0.499,108.99,,5,406800.0
63zHXtynyEmcpp1tfKtbQD,5HpXL6YEMNj5xw8XE03j7j,0.762,0.809,0,-6.564,1,0.0518,0.0477,0.00194,0.0638,0.893,127.11,,4,204559.0
4RNoYK520rFS5Uturh27K4,329GhYZp8SrQ456mmCeOQu,0.471,0.49,4,-7.491,0,0.0366,0.436,0.00802,0.0879,0.506,127.057,,3,168373.0
4RNoYK520rFS5Uturh27K4,4KHlfoSDQvYGUtOgTd6aY1,0.303,0.577,7,-7.12,1,0.0308,0.322,0.00533,0.125,0.205,126.722,,4,247920.0
4RNoYK520rFS5Uturh27K4,3k70V28bmjQhQo16gzWFu1,0.435,0.915,9,-2.78,0,0.122,0.126,0,0.093,0.764,73.867,,4,117440.0
4RNoYK520rFS5Uturh27K4,5IqmaQ3lPI8OQvyLluerTv,0.379,0.735,0,-7.362,1,0.108,0.367,0,0.133,0.525,110.408,,4,139387.0
4RNoYK520rFS5Uturh27K4,7HcYJod9QuUluxmS8PGlvd,0.378,0.869,4,-4.251,0,0.095,0.226,0,0.162,0.494,102.256,,3,327773.0
4RNoYK520rFS5Uturh27K4,6MwUlI0rZsTOc3d6aTWuCI,0.326,0.74,2,-6.528,0,0.104,0.0105,4.55e-06,0.226,0.832,79.755,,4,166600.0
4RNoYK520rFS5Uturh27K4,78IjKSRsFKLHs6BKQDhFCQ,0.246,0.623,5,-6.574,0,0.0349,0.0974,0.653,0.119,0.249,120.559,,3,318867.0
4RNoYK520rFS5Uturh27K4,5xiDwUk30uqG09dCYLdw72,0.439,0.857,4,-3.205,0,0.194,0.151,0,0.174,0.76,134.534,,4,101400.0
4RNoYK520rFS5Uturh27K4,75qXZAgPC5bEnBDoF8Mj96,0.345,0.924,11,-4.127,0,0.208,0.0606,1.24e-05,0.264,0.583,121.206,,4,215093.0
4RNoYK520rFS5Uturh27K4,4RVXztgNibBHzDPMKt5JwT,0.432,0.795,9,-3.703,0,0.0963,0.317,0.000116,0.0839,0.375,105.481,,4,156920.0
5fKqpeUaVp980NLImmIkmj,4KHlfoSDQvYGUtOgTd6aY1,0.303,0.577,7,-7.12,1,0.0308,0.322,0.00533,0.125,0.205,126.722,,4,247920.0
5fKqpeUaVp980NLImmIkmj,3k70V28bmjQhQo16gzWFu1,0.435,0.915,9,-2.78,0,0.122,0.126,0,0.093,0.764,73.867,,4,117440.0
5fKqpeUaVp980NLImmIkmj,5IqmaQ3lPI8OQvyLluerTv,0.379,0.735,0,-7.362,1,0.108,0.367,0,0.133,0.525,110.408,,4,139387.0
5fKqpeUaVp980NLImmIkmj,7HcYJod9QuUluxmS8PGlvd,0.378,0.869,4,-4.251,0,0.095,0.226,0,0.162,0.494,102.256,,3,327773.0
5fKqpeUaVp980NLImmIkmj,6MwUlI0rZsTOc3d6aTWuCI,0.326,0.74,2,-6.528,0,0.104,0.0105,4.55e-06,0.226,0.832,79.755,,4,166600.0
5fKqpeUaVp980NLImmIkmj,45nCkTGBWQ3kjt9uxZybUP,0.593,0.959,4,-2.663,1,0.137,0.31,0,0.351,0.69,136.822,,4,153467.0
5fKqpeUaVp980NLImmIkmj,5xiDwUk30uqG09dCYLdw72,0.439,0.857,4,-3.205,0,0.194,0.151,0,0.174,0.76,134.534,,4,101400.0
5fKqpeUaVp980NLImmIkmj,75qXZAgPC5bEnBDoF8Mj96,0.345,0.924,11,-4.127,0,0.208,0.0606,1.24e-05,0.264,0.583,121.206,,4,215093.0
5fKqpeUaVp980NLImmIkmj,3l9HI4bWTKhSpWDH2tbHU3,0.631,0.555,7,-8.387,1,0.582,0.73,0,0.818,0.549,119.587,,4,409880.0
5fKqpeUaVp980NLImmIkmj,6XPlbJfUXa5zBsiWW4fE2u,0.375,0.257,0,-12.263,0,0.0357,0.925,1.82e-06,0.135,0.396,120.116,,4,158000.0
5iivFhWPFZDLAxvtvZUOkw,6Lzs4JiXsNTEcTYAHUBOd6,0.559,0.715,0,-6.132,1,0.0344,0.075,7.93e-05,0.126,0.204,92.135,,4,265947.0
5iivFhWPFZDLAxvtvZUOkw,329GhYZp8SrQ456mmCeOQu,0.471,0.49,4,-7.491,0,0.0366,0.436,0.00802,0.0879,0.506,127.057,,3,168373.0
5iivFhWPFZDLAxvtvZUOkw,4WheJTfp7IEjxh222utdUi,0.447,0.694,5,-7.499,0,0.0335,0.0532,0.106,0.108,0.167,68.913,,4,408973.0
5iivFhWPFZDLAxvtvZUOkw,4L2nUfjqFst2deKJw14aow,0.232,0.543,9,-6.482,0,0.0382,0.202,0.11,0.377,0.187,75.882,,4,275733.0
5iivFhWPFZDLAxvtvZUOkw,4KHlfoSDQvYGUtOgTd6aY1,0.303,0.577,7,-7.12,1,0.0308,0.322,0.00533,0.125,0.205,126.722,,4,247920.0
5iivFhWPFZDLAxvtvZUOkw,3k70V28bmjQhQo16gzWFu1,0.435,0.915,9,-2.78,0,0.122,0.126,0,0.093,0.764,73.867,,4,117440.0
5iivFhWPFZDLAxvtvZUOkw,5IqmaQ3lPI8OQvyLluerTv,0.379,0.735,0,-7.362,1,0.108,0.367,0,0.133,0.525,110.408,,4,139387.0
5iivFhWPFZDLAxvtvZUOkw,0tFwv3k2wWbbstKdDYs3TK,0.273,0.568,0,-5.164,1,0.0295,0.116,1.97e-06,0.142,0.361,139.333,,4,173027.0
5iivFhWPFZDLAxvtvZUOkw,7HcYJod9QuUluxmS8PGlvd,0.378,0.869,4,-4.251,0,0.095,0.226,0,0.162,0.494,102.256,,3,327773.0
5iivFhWPFZDLAxvtvZUOkw,6MwUlI0rZsTOc3d6aTWuCI,0.326,0.74,2,-6.528,0,0.104,0.0105,4.55e-06,0.226,0.832,79.755,,4,166600.0
7eLpejb0e4CoR5qYFIfoJa,0pPS9fh5aQk1zBkYCbSz68,0.483,0.651,9,-7.537,1,0.042,0.115,0,0.265,0.5,129.191,,4,219387.0
7eLpejb0e4CoR5qYFIfoJa,6kC4MO8CqMNJLu57xQONm7,0.561,0.802,9,-5.42,0,0.0391,0.0567,0,0.238,0.949,125.019,,4,284173.0
7eLpejb0e4CoR5qYFIfoJa,6Hjg3AbbnGpP2JUr9jHOCU,0.68,0.799,10,-6.854,1,0.034,0.474,0,0.103,0.96,120.077,,4,185853.0
7eLpejb0e4CoR5qYFIfoJa,1Fa0tIP6sMVx3pKDRJNviE,0.773,0.647,10,-6.07,1,0.0333,0.375,0,0.0531,0.972,122.378,,4,136973.0
7eLpejb0e4CoR5qYFIfoJa,1LDLvm84mJZJYGo0xPneFg,0.743,0.906,11,-10.974,0,0.0711,0.0431,0.000937,0.0673,0.398,129.1,,4,250667.0
7eLpejb0e4CoR5qYFIfoJa,29w7S8bZNF8Ouw0SlAJLbY,0.481,0.626,10,-6.158,1,0.0433,0.169,0,0.211,0.968,190.424,,3,169147.0
7eLpejb0e4CoR5qYFIfoJa,5BIilW35W0XNgVcL29SmVV,0.586,0.788,5,-5.808,1,0.0496,0.228,0,0.16,0.963,124.366,,4,266480.0
7eLpejb0e4CoR5qYFIfoJa,6azWkg9jYUe5D2LfCbFODD,0.789,0.743,10,-6.275,1,0.053,0.399,0,0.09,0.964,122.75,,4,240747.0
7eLpejb0e4CoR5qYFIfoJa,1M8wAF6HMz4RkETLOQqgou,0.529,0.734,0,-6.745,1,0.0296,0.242,0,0.113,0.818,123.676,,4,182707.0
7eLpejb0e4CoR5qYFIfoJa,0Uw6PXKgyou4KunNFfF9JG,0.563,0.616,10,-6.716,1,0.0314,0.367,0,0.141,0.822,96.537,,3,182480.0
5DJEtioWkMFI1H1UcaVjg2,3Ol5Gd4k90soCqmlrzR8Pi,0.692,0.904,6,-3.933,0,0.0588,0.0527,0,0.149,0.913,80.908,,4,208147.0
5DJEtioWkMFI1H1UcaVjg2,1w0aPLbeF3SNR21KeAgDVU,0.634,0.617,8,-6.438,1,0.0454,0.0114,0,0.153,0.556,154.013,,4,215065.0
5DJEtioWkMFI1H1UcaVjg2,0iDhyAzM0rat6ajNkVfKHT,0.411,0.594,11,-4.239,1,0.0286,0.101,2.65e-06,0.291,0.141,157.832,,3,242700.0
5DJEtioWkMFI1H1UcaVjg2,5birWqpvF7Q2eId37mQ7xZ,0.753,0.877,5,-3.668,0,0.0294,0.0376,1.01e-05,0.111,0.969,125.981,,4,254494.0
5DJEtioWkMFI1H1UcaVjg2,5tezQ0mlidDojldypkkZI6,0.211,0.476,3,-6.265,1,0.0287,0.28,0.00337,0.118,0.149,52.043,,4,259921.0
5DJEtioWkMFI1H1UcaVjg2,3MT7kzF5eSZXt2KlRLysRT,0.514,0.802,1,-2.889,1,0.0337,0.023,0,0.145,0.265,128.159,,4,228289.0
5DJEtioWkMFI1H1UcaVjg2,6j5kgnsDkxNYykR8TGwOGB,0.685,0.855,6,-4.47,1,0.0283,0.286,1.1e-06,0.207,0.611,109.941,,4,273853.0
5DJEtioWkMFI1H1UcaVjg2,1N36OAocz4I1r1q7o5wvmk,0.577,0.887,6,-1.68,1,0.0375,0.00153,0,0.208,0.828,90.013,,4,208604.0
5DJEtioWkMFI1H1UcaVjg2,10oDHaAeDbkdTiEnN5mXTh,0.656,0.88,10,-3.909,0,0.0564,0.00793,5.62e-05,0.163,0.537,131.839,,4,223310.0
5DJEtioWkMFI1H1UcaVjg2,7DbeXkb76MBdGd9tM6SyKV,0.354,0.979,6,-1.739,0,0.11,8.98e-05,0,0.326,0.594,88.247,,4,203481.0
0Kd5ejSkVmfYxxY7nQn7l6,4Df2tswMbCxxJeKufMYJx0,0.513,0.649,9,-5.133,0,0.115,0.532,0,0.399,0.782,95.188,,4,181737.0
0Kd5ejSkVmfYxxY7nQn7l6,1dgqvfzPlbULj7c0SfAor7,0.687,0.814,7,-5.61,1,0.0728,0.313,0,0.26,0.789,79.976,,4,148528.0
0Kd5ejSkVmfYxxY7nQn7l6,0NvPSi171zvAMhdFvNnuYh,0.511,0.399,10,-8.352,1,0.0361,0.778,0,0.322,0.716,109.016,,4,100187.0
0Kd5ejSkVmfYxxY7nQn7l6,3beU9Z1ovnIETHWTylVDZz,0.597,0.621,9,-5.391,1,0.0337,0.499,0.000156,0.0807,0.741,101.55,,4,147155.0
0Kd5ejSkVmfYxxY7nQn7l6,4BRJuVvYywvUhx2D7g6cXB,0.38,0.381,7,-8.949,1,0.0411,0.449,0,0.279,0.653,177.469,,4,183067.0
0Kd5ejSkVmfYxxY7nQn7l6,1XWQAnei98EF5xkBwFl7nS,0.542,0.636,6,-5.892,0,0.299,0.542,0,0.0616,0.588,122.892,,3,200091.0
0Kd5ejSkVmfYxxY7nQn7l6,24iwrN7xEXtPo9m3ZAY9yZ,0.414,0.129,2,-15.002,0,0.0421,0.969,5.4e-06,0.103,0.199,78.083,,4,226385.0
0Kd5ejSkVmfYxxY7nQn7l6,5uF5HSCos2VLISAnS7ICsp,0.402,0.339,5,-9.72,1,0.0348,0.755,0,0.0811,0.247,131.353,,4,254347.0
0Kd5ejSkVmfYxxY7nQn7l6,6AR6cWIw09a8raMhVjfdQ1,0.401,0.499,7,-4.784,0,0.0382,0.715,0,0.159,0.236,117.43,,4,176456.0
0Kd5ejSkVmfYxxY7nQn7l6,6xTWc8R5CmurPOnGj2Wo0t,0.486,0.615,7,-5.42,1,0.0441,0.682,0,0.0774,0.766,88.071,,4,106387.0
1kT44IZMdbtsWM0bUZDd2n,4Df2tswMbCxxJeKufMYJx0,0.513,0.649,9,-5.133,0,0.115,0.532,0,0.399,0.782,95.188,,4,181737.0
1kT44IZMdbtsWM0bUZDd2n,1dgqvfzPlbULj7c0SfAor7,0.687,0.814,7,-5.61,1,0.0728,0.313,0,0.26,0.789,79.976,,4,148528.0
1kT44IZMdbtsWM0bUZDd2n,3beU9Z1ovnIETHWTylVDZz,0.597,0.621,9,-5.391,1,0.0337,0.499,0.000156,0.0807,0.741,101.55,,4,147155.0
1kT44IZMdbtsWM0bUZDd2n,1XWQAnei98EF5xkBwFl7nS,0.542,0.636,6,-5.892,0,0.299,0.542,0,0.0616,0.588,122.892,,3,200091.0
1kT44IZMdbtsWM0bUZDd2n,24iwrN7xEXtPo9m3ZAY9yZ,0.414,0.129,2,-15.002,0,0.0421,0.969,5.4e-06,0.103,0.199,78.083,,4,226385.0
1kT44IZMdbtsWM0bUZDd2n,6AR6cWIw09a8raMhVjfdQ1,0.401,0.499,7,-4.784,0,0.0382,0.715,0,0.159,0.236,117.43,,4,176456.0
1kT44IZMdbtsWM0bUZDd2n,6xTWc8R5CmurPOnGj2Wo0t,0.486,0.615,7,-5.42,1,0.0441,0.682,0,0.0774,0.766,88.071,,4,106387.0
1kT44IZMdbtsWM0bUZDd2n,0RX2BmiVr2IxMBSFwBlaxV,0.586,0.558,7,-5.768,1,0.0453,0.57,0,0.527,0.827,145.008,,4,89272.0
1kT44IZMdbtsWM0bUZDd2n,4cc2Zw7XFnq2WZAJxWqPF9,0.471,0.625,0,-4.725,1,0.312,0.283,0,0.0167,0.608,167.896,,4,179520.0
1kT44IZMdbtsWM0bUZDd2n,3YO24V0JR1PHDCpyFnrEaO,0.164,0.228,7,-9.486,0,0.0358,0.583,0.00134,0.117,0.122,77.488,,1,220633.0
5tNVRMZ3qVDWhL5MJLEJRx,4dycufreoL0P6TX3a3p503,0.407,0.738,5,-5.286,0,0.174,0.236,0,0.188,0.261,80.219,,4,180187.0
5tNVRMZ3qVDWhL5MJLEJRx,1xFDbBJ1LRXXWR8fjYnrxY,0.585,0.696,10,-8.705,1,0.0841,0.135,0.000111,0.106,0.385,139.765,,4,249987.0
5tNVRMZ3qVDWhL5MJLEJRx,34XNhZWyfbaexxsJOPCtTe,0.912,0.615,5,-5.154,0,0.103,0.207,0,0.116,0.207,119.992,,4,113840.0
5tNVRMZ3qVDWhL5MJLEJRx,1AChb4V5TS6Nly15X2hMhs,0.669,0.93,5,-5.335,0,0.108,0.00972,0,0.203,0.65,128.048,,4,168640.0
5tNVRMZ3qVDWhL5MJLEJRx,30vfYyAeEyy3OMmclW2r1p,0.425,0.556,10,-11.563,0,0.342,0.64,0,0.111,0.65,175.589,,4,121200.0
5tNVRMZ3qVDWhL5MJLEJRx,6FOXjFgi9yfBpYlgmoKmpd,0.585,0.621,10,-7.997,0,0.0444,0.368,0.000191,0.201,0.453,97.995,,4,251600.0
5tNVRMZ3qVDWhL5MJLEJRx,2I2d105BpWA8s5vZ5fvbmB,0.599,0.525,1,-8.078,1,0.109,0.424,4.77e-06,0.108,0.0387,129.925,,4,122840.0
5tNVRMZ3qVDWhL5MJLEJRx,6rhYvk53G2OsOAbianiXhU,0.455,0.708,4,-6.442,0,0.289,0.352,0,0.0938,0.471,80.269,,4,184787.0
5tNVRMZ3qVDWhL5MJLEJRx,33FdlaJ3lZCYZFtNvGxyya,0.737,0.777,5,-5.474,0,0.234,0.125,0,0.328,0.765,129.962,,4,135387.0
5tNVRMZ3qVDWhL5MJLEJRx,6K1aW0ZBBzzBSe3ZV8Xk6m,0.55,0.764,8,-7.208,1,0.0447,0.482,0,0.0968,0.516,132.013,,4,94493.0
0Y4IFhJxBDiT1uAPgZxdTL,0Km1F4XWwgTszn51HlvolI,0.629,0.589,10,-7.557,1,0.0605,0.278,1.54e-05,0.262,0.237,155.911,,4,212630.0
0Y4IFhJxBDiT1uAPgZxdTL,4urAyOciL1LdItNPo6kh4v,0.528,0.805,9,-6.219,0,0.0366,0.121,0.000497,0.123,0.49,90.033,,4,230667.0
0Y4IFhJxBDiT1uAPgZxdTL,7CeuMi4vOXio2wNQRYgRng,0.538,0.729,8,-7.222,0,0.0469,0.671,0.000376,0.0947,0.395,90.018,,4,233080.0
0Y4IFhJxBDiT1uAPgZxdTL,5JOUt1kHgeJ7ADIUH9Bda0,0.736,0.807,7,-6.715,1,0.0445,0.101,2.95e-05,0.0715,0.813,110.014,,4,204067.0
0Y4IFhJxBDiT1uAPgZxdTL,5OrXTtLO8xzxnbSAs9NMap,0.537,0.729,4,-7.536,0,0.0316,0.132,3e-05,0.116,0.186,141.992,,4,213587.0
0Y4IFhJxBDiT1uAPgZxdTL,6PrKv3yL4PWvewQqr9dA1n,0.615,0.295,7,-10.4,1,0.0321,0.652,3.2e-05,0.0914,0.109,134.959,,4,225760.0
0Y4IFhJxBDiT1uAPgZxdTL,0EesoMTmdg1mNkarCOn0jD,0.584,0.802,5,-5.905,0,0.093,0.409,0,0.212,0.618,77.04,,4,198747.0
0Y4IFhJxBDiT1uAPgZxdTL,1EKI97wzhh9fDcQzrNSfCy,0.744,0.879,7,-4.924,1,0.19,0.516,0,0.0768,0.778,117.981,,4,214147.0
0Y4IFhJxBDiT1uAPgZxdTL,1crsmcfZTKLdp9gjQNEPss,0.725,0.507,0,-7.19,1,0.0391,0.0451,0,0.102,0.289,123.98,,4,257360.0
0Y4IFhJxBDiT1uAPgZxdTL,04ErQkU0FVfibEiYpj5jeC,0.729,0.783,9,-6.425,0,0.107,0.768,0.000592,0.102,0.595,105.006,,4,218493.0
